id,loss
4,1370.5881079
6,1832.30672311
9,11515.9043604
12,4514.73953751
15,790.057704629
17,2104.6042284
21,1810.53750941
28,803.920239105
32,2043.4867705
43,2977.77396592
46,2186.90181418
50,888.598922653
54,1375.0292718
62,1968.56564561
70,2231.42558622
71,4343.02830331
75,2407.39167689
77,1857.77636798
81,2828.46745841
83,2687.68595344
87,1929.89455199
97,1713.96488055
103,1376.28962373
119,1142.315175
120,1460.99934465
127,1168.04083579
138,4072.64652939
141,2715.84794062
148,1251.05248905
150,2171.01988283
151,2413.46692131
158,1705.44713529
160,4245.04169861
165,2306.35220479
168,3425.17703706
169,3070.65701942
177,2430.17534749
178,3507.86981257
184,1664.70884426
194,6911.45385891
198,1739.71702763
203,3866.03214957
211,2262.3430611
217,1124.27953796
219,1246.78681233
221,3820.04697577
227,1835.71760556
230,1292.71785972
235,1802.19537391
240,827.833929369
243,2881.27052738
249,5675.15935803
253,2478.13431263
258,1436.30406897
261,1681.21647275
263,3325.51007761
264,3818.5755252
265,4411.21933791
268,1433.82401253
271,1219.02510995
274,4449.39487822
275,715.577686909
279,1883.07042214
282,1419.88773697
286,2756.29206408
288,1448.54894744
294,2826.01257221
296,1191.5023504
297,1611.99463541
300,860.696238323
303,8164.56673346
314,1259.58604353
315,5502.9195868
321,2406.2987189
323,2702.63453784
330,4238.33496268
341,1695.58369106
342,3523.46507473
352,1637.68437128
353,2976.49365003
360,5062.84624483
361,1987.83729296
362,2914.20736814
366,1053.19726684
372,3272.19704083
376,2642.19105458
377,2321.23490051
379,1442.75903901
380,4083.40004604
387,1692.14854087
392,1908.25946094
394,8290.83277869
395,1561.98253169
397,1409.27961068
407,4422.69201542
411,7203.05072252
416,2725.19934918
417,1790.23933758
419,3204.2460267
428,5657.6182823
431,1701.76927905
436,8822.29862008
438,1130.90386648
445,7031.56586361
446,5791.5149713
455,1700.38757619
456,1103.90109395
461,852.905267636
463,1597.7131565
464,3397.17447461
466,1484.646467
467,1651.85802157
470,1221.76853032
475,1315.74590801
482,3032.00434658
490,3012.03527461
496,2006.38123068
497,4681.74207059
508,2807.09957803
510,1990.80480958
512,2012.49161373
513,2344.42913124
523,2011.55284671
531,3878.50729125
532,2670.06559642
533,1224.54773245
537,1164.99592369
544,4363.09174465
547,2815.2851642
556,7937.04137011
565,1466.19993665
566,1313.66490219
571,1327.16569445
573,1830.56010827
574,910.865140168
581,2028.92289979
585,2046.8571861
589,1721.85285272
597,1652.57304138
601,2760.85423754
602,1699.94128583
613,1993.17379759
616,1446.42838479
619,1593.91522333
622,1969.98674005
623,1998.93950707
629,1514.89954278
634,1621.81802907
638,800.102079602
642,1154.49271824
643,2269.17761883
645,1095.54383408
648,5170.74449616
652,1586.51269231
664,1013.22960291
666,1938.67907908
672,924.493104115
676,2316.12370405
678,3998.55253051
682,1741.35190203
686,2830.04637812
688,1777.44961512
689,1339.96158843
690,1736.00035646
692,8640.35867684
695,1852.49663456
697,3482.63593045
698,2002.08206104
706,2342.42368322
708,1618.84074528
712,2961.81616281
715,3602.57873349
717,1111.66398641
725,2520.41137643
729,1258.99030415
737,1335.91987092
739,3739.62769193
747,3771.64368023
753,2542.36663091
758,2182.41375144
759,2354.0522809
763,1548.47211094
773,3547.20899326
774,1723.5406544
776,1419.73696437
788,3186.19910927
790,2351.90507757
794,1165.11729895
801,2732.57172682
802,1409.2204545
805,1404.41119909
809,5425.08555908
812,1385.19049053
825,2388.94076931
828,1911.9784157
830,1295.40959974
833,1107.30397486
850,4494.58101421
852,4413.39503272
862,1561.7003904
863,1449.91856068
864,1316.67420596
865,3190.20432044
868,5620.455123
872,1467.86555929
879,3992.84861004
880,1419.84305785
883,1593.43773184
886,1400.85629928
923,1488.70980882
924,1637.32795508
932,1458.71101932
945,5114.66440996
947,5714.15775406
948,1583.11043457
955,2947.06588052
963,4422.58235479
979,1281.29280348
989,1670.01237107
994,2501.12592749
995,2182.62235696
998,1601.20457405
1000,3287.99326691
1018,1732.31919479
1019,1689.4237599
1028,1872.73656598
1034,1031.65928687
1038,1663.23641962
1040,1371.61335825
1042,1280.50320886
1057,8004.20726958
1058,1934.46114125
1063,1309.98464857
1066,3460.67221576
1071,4491.58868192
1073,3584.79490238
1074,1935.76684811
1077,2673.78221241
1080,14488.436605
1088,910.181831649
1096,968.929868309
1097,8315.98848018
1105,5143.32223678
1115,1982.38992142
1116,2088.77366828
1122,1575.24437978
1130,3930.02984155
1133,1166.13559024
1137,2152.08256721
1140,1772.7683353
1143,7358.03927234
1149,6852.56397459
1150,1012.5665482
1153,895.291577436
1157,1215.30531936
1180,649.954473956
1183,1022.73694892
1188,1761.20586924
1193,1237.78141414
1200,713.205296097
1209,2542.46168569
1214,2058.44489917
1219,1832.1232315
1223,4955.01931947
1227,947.177600066
1228,1293.67902281
1229,3615.42689907
1233,1242.56566478
1238,3709.82173274
1239,1655.98681513
1241,3486.99454095
1243,1798.84547395
1244,1408.20416537
1245,3025.49621956
1277,4227.7037628
1279,3177.54042264
1292,9434.44615347
1293,1748.13420189
1299,10046.6011477
1304,2622.17053392
1313,3702.77859232
1328,2232.77610291
1330,948.019826896
1334,1552.46921867
1335,1600.38467962
1336,3772.4537662
1341,997.165117951
1344,1261.22851327
1351,1247.07543985
1352,2112.98200108
1354,1621.81213872
1368,5294.06828107
1373,1353.42278974
1375,715.491360178
1381,1842.06188732
1384,2633.0973053
1385,2837.32287293
1388,5629.78979747
1401,4006.2185937
1402,2145.50081452
1404,1390.60700011
1406,1449.91295986
1409,902.10361517
1422,1518.43069516
1429,3757.71043084
1433,6368.47177165
1438,1103.83905077
1444,1288.55637982
1446,1250.5042729
1450,1093.57952214
1451,807.974535588
1454,1625.79629716
1458,2027.82148296
1461,3217.14419096
1464,6663.68531766
1465,1232.82080115
1478,1905.67482755
1479,1682.71366688
1480,2516.49042124
1484,1898.55785171
1486,1109.86545597
1488,983.54057831
1489,3026.03271391
1491,1069.38741498
1507,2398.45788289
1515,1645.75021848
1519,2788.77934234
1528,1685.77323744
1529,1033.57231381
1530,2934.93134046
1532,983.544035446
1541,1457.16302012
1542,3368.21005717
1547,1336.76764026
1549,979.583995328
1553,2254.34076548
1554,3256.7151378
1555,1443.39250501
1559,1765.32330012
1565,1621.81706017
1568,1096.18379809
1576,2398.08940645
1579,877.677256506
1592,985.971536961
1596,3480.07263214
1605,1104.04458899
1607,1656.83924879
1612,1789.89096568
1617,2542.51011105
1619,2002.98643017
1620,7245.00405086
1624,2211.97617175
1627,1331.53713474
1633,2173.67733063
1636,1258.65679989
1639,1052.03069849
1640,3167.29198696
1644,1112.1620793
1646,1567.4252827
1647,2634.23976509
1654,1182.81579853
1655,2812.67365617
1664,4494.3643098
1665,2527.3301332
1667,4579.73886089
1669,1195.18403845
1678,1954.90099038
1682,1611.11446132
1689,1070.86697546
1690,2635.46579491
1693,6474.25196037
1695,880.090547374
1705,2002.68047692
1706,2707.8727466
1708,2107.18205395
1716,1852.16889695
1720,8792.92450283
1722,1454.25550214
1749,3992.79033446
1750,2223.36976867
1751,5832.5169309
1760,2674.6375759
1763,2840.3400887
1770,1497.87811755
1777,2277.76567334
1785,3519.86662584
