id,loss
4,-76.3799002141
6,-68.9487456177
9,62.8058236868
12,31.5555737112
15,-101.053561429
17,-62.4699838707
21,-88.2353524015
28,-92.7265804821
32,-67.9118516297
43,-62.2680014979
46,-80.7301916561
50,-98.5662933986
54,-96.8113634356
62,-86.2497247696
70,-89.2515350488
71,-13.9698625911
75,-67.4041278607
77,-18.9466135662
81,-48.5291833839
83,-39.2496316044
87,-65.2687605392
97,-59.0253769182
103,-72.7565881884
119,-88.6739844936
120,-72.1217178594
127,-98.7130021526
138,-9.4972009502
141,-69.4352535674
148,-92.9190705641
150,-50.1541309064
151,-60.2711101262
158,-85.9775903661
160,76.7432096284
165,-82.351127714
168,50.159626682
169,-43.0263363435
177,-57.8276282236
178,0.821998073368
184,-96.3116831953
194,69.1101433749
198,-82.3413398716
203,29.7135771683
211,-65.2343194431
217,-96.2468671408
219,-106.979240545
221,-58.5093448461
227,-73.2550906526
230,-86.4535916827
235,-69.5184143382
240,-110.212381156
243,-73.9916126772
249,19.7977449956
253,-35.5201580731
258,-72.042758295
261,-73.866739298
263,-57.7135842474
264,-52.6615070668
265,52.5438558613
268,-84.73110374
271,-70.9074388818
274,23.3649610353
275,-112.619967404
279,-55.9352641531
282,-93.3446880202
286,-68.5440849716
288,-90.1508872078
294,-57.8242838546
296,-104.862661207
297,-96.3450027889
300,-106.333607602
303,64.9576280667
314,-86.3313098353
315,-6.16083111439
321,-62.9693187923
323,-1.47753436723
330,5.92022346451
341,-50.0760867843
342,-5.8774078585
352,-61.8433955223
353,-2.24061869983
360,11.3334874003
361,-58.7368126179
362,-22.4308329283
366,-104.015128117
372,-43.1555004258
376,-32.1453420279
377,-61.3731503744
379,-85.4111705391
380,-17.9035613934
387,-88.9223628165
392,-58.6861583682
394,87.3045756085
395,-86.1571690864
397,-69.3737235155
407,-26.6175835881
411,-3.08671399439
416,-64.1703035679
417,-92.8540279292
419,-63.7602443455
428,-31.8973529658
431,-61.3027184313
436,29.0096556945
438,-89.1681375671
445,36.6501609835
446,8.30217489627
455,-95.7705841993
456,-88.2654404429
461,-108.686322287
463,-67.5828718174
464,-17.6418339045
466,-41.1775833047
467,-70.562854094
470,-101.622805061
