id,loss
4,1501.61337985
6,2078.95757261
9,8635.13012057
12,6212.70949422
15,807.980568489
17,2322.23657453
21,2141.27139513
28,859.539069059
32,2213.90786344
43,3120.24840976
46,2559.70535804
50,964.804079246
54,1231.18553577
62,1868.78174386
70,2322.88014818
71,4519.32636467
75,2073.06408497
77,2363.82865503
81,2604.97093533
83,2343.14388589
87,1931.16631938
97,1516.76570543
103,1268.07681391
119,1132.21361553
120,1905.2665666
127,1037.60271016
138,4184.53347169
141,3500.13876687
148,799.508511732
150,2469.08020005
151,2190.58982219
158,1575.74933237
160,5680.67514273
165,2643.91337189
168,3600.58975384
169,3627.35001853
177,2722.10413988
178,3229.12868916
184,2080.19795553
194,9842.82796239
198,1858.65631397
203,3586.77674631
211,2364.44463845
217,1192.25682133
219,1391.73960749
221,4364.5902735
227,1846.0765629
230,1542.96612292
235,1940.00003893
240,705.947770276
243,2870.22162636
249,6717.12862727
253,2845.69989237
258,1479.71779809
261,1664.57164456
263,3602.01722269
264,2312.37438724
265,4060.70061464
268,1696.06999768
271,1085.38432065
274,5579.53473878
275,703.782203492
279,1566.77972197
282,1595.40561276
286,3176.10132395
288,1169.93522886
294,2055.80508274
296,1045.85231006
297,1497.17371127
300,815.569543835
303,8135.22730636
314,1081.25797024
315,4541.14048316
321,2636.42186463
323,4238.99582259
330,3788.2636936
341,1919.87480177
342,4231.38158269
352,1592.88618588
353,3738.84227006
360,5076.27126448
361,2179.63081071
362,4176.47107599
366,1320.18517348
372,3413.30806647
376,2597.05383323
377,2326.13903574
379,1672.730547
380,3858.53026064
387,1904.56789298
392,2019.15690691
394,9802.12109362
395,1573.94751743
397,1505.41253298
407,5825.16207969
411,8222.0766478
416,2667.80008445
417,1564.142162
419,3772.58551901
428,5418.92878718
431,1715.48499821
436,8386.94755807
438,1561.81946642
445,6899.94920027
446,6561.57293442
455,1321.19003571
456,1361.77066426
461,932.570254582
463,1861.76269304
464,3738.37858348
466,1620.04579547
467,1445.40398715
470,1247.80197716
475,1417.54185562
482,3188.53802688
490,3586.2113738
496,1856.07397533
497,4064.48647218
508,2791.49722836
510,1845.69829903
512,1859.65521964
513,3541.19984637
523,1958.91716167
531,4595.03531189
532,2357.77975193
533,1418.10599199
537,1171.80800202
544,4723.12379649
547,2781.47925768
556,7721.83202063
565,1383.15388069
566,1209.99464589
571,1388.87865706
573,1561.16073057
574,912.648169768
581,2137.77398288
585,2018.73723984
589,1997.36428659
597,1682.92669148
601,3701.29918538
602,1795.52066317
613,1585.90283899
616,1492.91974519
619,2194.65415143
622,2126.23984972
623,2006.92269318
629,1569.61099952
634,1582.84583936
638,995.428271715
642,1102.40366411
643,2085.21181625
645,999.648825175
648,6673.96077233
652,1297.96103734
664,1146.10739553
666,2292.47435658
672,862.45689174
676,2106.24790607
678,4177.59952315
682,1901.84878718
686,2799.35335296
688,2221.70446525
689,1265.42790854
690,1814.80905778
692,10391.1068516
695,1773.00911366
697,4309.21988537
698,2046.30501491
706,2638.65009066
708,1512.89664526
712,2930.91909574
715,4561.18732775
717,1360.61380445
725,3312.62632174
729,1157.02232263
737,1477.11201249
739,5348.25821085
747,3497.57368852
753,2594.01548046
758,2305.99117948
759,2164.35132309
763,1494.07370625
773,4497.39077874
774,2069.17887239
776,1554.93715389
788,3022.63379741
790,2526.50233151
794,1049.47687847
801,2896.33546865
802,1557.16774039
805,1238.97120045
809,5084.19522567
812,1581.87740101
825,2363.86203187
828,2221.51495276
830,1429.94169022
833,1256.85576734
850,6046.19880489
852,6107.31480807
862,1428.0730249
863,1338.7081312
864,1478.69622681
865,3477.57499797
868,6513.47534998
872,1590.64070692
879,5236.61996023
880,1500.53224853
883,1251.3635522
886,1451.59766514
923,1777.64058796
924,1482.86173311
932,1389.18300532
945,6061.88600522
947,6926.41294612
948,2174.37666973
955,3021.65863106
963,4126.6681521
979,1422.64601893
989,1513.79583417
994,3044.17034241
995,1752.71871304
998,1450.48021917
1000,4166.50480224
1018,1686.47640483
1019,1893.98611007
1028,1796.20596626
1034,1312.50219559
1038,1581.43002794
1040,1324.82595367
1042,1334.38276254
1057,6792.44795385
1058,2236.95959578
1063,1066.42263885
1066,4466.21453465
1071,4078.91729559
1073,4083.37115921
1074,2799.4765758
1077,2955.63889454
1080,9445.23125879
1088,922.275201839
1096,801.326111807
1097,11966.1469842
1105,5761.94069319
1115,1884.79563447
1116,2813.07216053
1122,2198.01863885
1130,4879.97326124
1133,1015.1851406
1137,1861.98958319
1140,1944.79192732
1143,7112.6706247
1149,5244.23385065
1150,927.243919326
1153,744.482176144
1157,870.052439501
1180,644.151308454
1183,894.584616949
1188,1605.22955084
1193,1075.88412764
1200,749.813813455
1209,3805.67078094
1214,1980.14345506
1219,2024.05600827
1223,6245.19767569
1227,842.717599104
1228,1445.99525996
1229,4428.4253513
1233,1050.64855557
1238,5540.36992156
1239,1860.79337783
1241,3317.35163374
1243,1809.933755
1244,1195.0460071
1245,3540.36667441
1277,4432.95728643
1279,3337.33608479
1292,9514.99493664
1293,1484.89420896
1299,10657.0712915
1304,2916.0904321
1313,3827.63962677
1328,2213.40562384
1330,1053.32134163
1334,1613.57782708
1335,1381.23887042
1336,5226.63058965
1341,1029.40772891
1344,1215.60863682
1351,915.350447722
1352,2662.9444216
1354,1619.48224519
1368,4227.46754351
1373,1468.19520721
1375,714.341853023
1381,1612.32373482
1384,4648.49620213
1385,4081.823411
1388,5520.48906785
1401,5571.78568868
1402,2562.03069165
1404,1458.31775562
1406,1471.1939958
1409,1079.10462065
1422,1415.99938327
1429,3353.44056096
1433,5508.04861038
1438,1083.73103797
1444,1133.51642011
1446,1111.24684502
1450,1142.45013094
1451,732.146104099
1454,1755.84763258
1458,2215.2631522
1461,3118.22152819
1464,6164.39026056
1465,1011.96643052
1478,2154.96497689
1479,1692.41693985
1480,2689.32669841
1484,2345.59182766
1486,977.440867995
1488,924.171694677
1489,3252.28548709
1491,1088.28804457
1507,2229.69069646
1515,1895.94510088
1519,2703.52320155
1528,1853.14224853
1529,966.747599939
1530,3251.39805294
1532,1165.89108165
1541,1578.00138283
1542,3359.05301711
1547,1435.70627501
1549,1129.31819583
1553,2324.0972929
1554,2845.17621057
1555,1367.58938782
1559,1623.85167501
1565,1545.85465679
1568,1171.6493331
1576,3564.61321881
1579,977.169785101
1592,964.855203136
1596,3230.77298751
1605,1016.68360155
1607,1575.3465261
1612,2144.69785423
1617,2946.8198617
1619,2253.17523894
1620,8169.11991915
1624,2396.96413202
1627,1386.17676912
1633,1775.26678173
1636,1127.48260103
1639,1066.06665458
1640,4973.52941287
1644,1125.32562638
1646,1444.81745352
1647,2552.05932461
1654,1441.18175641
1655,3130.63949347
1664,6020.62364173
1665,2160.99523133
1667,5438.73125315
1669,1166.72700327
1678,2185.38663341
1682,2149.51709676
1689,1044.7077974
1690,2591.79885751
1693,5105.62434169
1695,946.954941066
1705,2289.36601414
1706,2606.4702582
1708,2113.19300977
1716,2051.72511468
1720,8068.67402388
1722,1643.97535165
1749,3943.50039602
1750,1743.75302317
1751,5831.78815242
1760,2752.55335539
1763,3855.35405318
1770,1592.17662443
1777,2103.52538649
1785,5700.12761794
1791,1190.87355335
1794,4069.55865907
1800,1278.11334118
1816,1330.93280508
1817,1084.5145206
1821,3476.58026291
1836,1415.78108001
1838,1673.45560202
1851,1998.78593377
1852,2902.70022576
1854,2286.09033483
1856,844.821538455
1865,750.371156936
1872,1103.83978053
1878,803.07080936
1880,945.703862589
1881,1442.28983753
1882,1941.32768266
1886,883.597878822
1892,1536.26841145
1894,2172.39548571
1898,2384.09133038
1899,2837.4856877
1902,1327.42363918
1903,4154.78311749
1906,1393.24755258
1910,2225.280234
1911,1852.76558839
1914,3318.09682175
1929,3113.90680588
1932,1499.4210139
1952,1003.60591229
1959,1304.72518519
1960,1700.4817246
1976,4042.87223958
1980,2929.4208612
1981,1835.33577617
1987,2151.9063169
1994,1505.5718517
2000,871.427429014
2008,2220.01831525
2011,2168.67690512
2012,4932.34162654
2019,1710.20982166
2022,3331.04605124
2024,8473.95497966
2028,887.522742233
2030,3900.16671834
2031,7230.92641614
2047,1821.07763212
2049,683.294522211
2050,1509.25450665
2051,4717.19417506
2056,1672.23933441
2057,1065.37133204
2059,2214.63800097
2069,3728.73735183
2085,1892.803415
2089,957.499686759
2090,1698.96289763
2101,3026.67491193
2114,2615.3234836
2115,1396.37530886
2118,1244.53384308
2119,2438.28442258
2125,1573.91014088
2128,3458.95231246
2129,1553.39088426
2132,1756.09707193
2133,2358.23358197
2135,801.191265642
2136,1784.22725748
2143,1346.585989
2144,1080.67246459
2145,2648.19241427
2152,2359.88990991
2160,3378.76858418
2166,1570.78718342
2169,1108.14746927
2170,1698.69870097
2172,1701.78504981
2181,1791.14845276
2183,1812.13391581
2185,2879.84766435
2188,2463.77689575
2189,2253.53147934
2194,4857.14210859
2202,1483.40623001
2208,2851.97747085
2227,1877.61626636
2230,5451.39342054
2235,2399.55607315
2236,1621.96591454
2244,7722.90093343
2248,1464.15049374
2252,1451.6799085
2254,1662.36632206
2260,5281.21836946
2263,1880.25990871
2274,1557.07959573
2277,1003.43513575
2279,6213.9165814
2280,12272.4972714
2283,2663.16759706
2284,790.463986134
2288,3150.23719277
2292,1991.85718798
2295,5185.95230333
2296,1291.54261092
2299,2409.92991245
2315,4698.56004673
2318,1541.65174995
2329,10503.3041267
2337,1455.2763345
2340,1047.57609317
2342,1671.07139957
2347,2633.26920675
2349,4615.39860746
