id,loss
4,1411.85205078
6,2031.00317383
9,9671.45703125
12,6090.31494141
15,744.763549805
17,2372.76367188
21,2013.63256836
28,907.567871094
32,2185.44775391
43,3032.6706543
46,2613.88598633
50,1017.68054199
54,1130.12402344
62,1889.36791992
70,2325.02001953
71,4349.33642578
75,2006.58105469
77,2315.26660156
81,2592.33862305
83,2278.36621094
87,1976.08984375
97,1211.61474609
103,1195.11865234
119,1135.54614258
120,1852.43994141
127,1003.92480469
138,3804.33105469
141,3486.33007812
148,800.047790527
150,2361.34985352
151,2131.7890625
158,1604.83410645
160,5108.24902344
165,2560.84472656
168,3713.8918457
169,3636.59326172
177,3053.26855469
178,3347.15112305
184,2079.65454102
194,9084.96191406
198,1767.98742676
203,3406.74365234
211,2353.21923828
217,1282.55285645
219,1419.06506348
221,4394.19726562
227,1754.92687988
230,1638.02380371
235,2139.86767578
240,679.790588379
243,3303.35668945
249,6264.64257812
253,2850.96386719
258,1468.63061523
261,1693.16174316
263,3550.25244141
264,2278.23144531
265,4214.3203125
268,1752.9720459
271,1084.30517578
274,5847.33105469
275,693.922546387
279,1506.83984375
282,1680.13012695
286,3088.37084961
288,1086.44226074
294,1961.75512695
296,982.095458984
297,1339.74682617
300,795.23638916
303,8103.93945312
314,1033.5020752
315,4490.44970703
321,2753.43896484
323,4180.42382812
330,3360.05322266
341,1958.82617188
342,4616.30078125
352,1491.30371094
353,4020.68652344
360,3884.28759766
361,1981.20629883
362,4229.22167969
366,1308.5871582
372,3612.37597656
376,2564.88916016
377,2198.14672852
379,1557.58325195
380,3808.39355469
387,1875.06469727
392,2027.90917969
394,8853.7421875
395,1508.1628418
397,1472.65759277
407,5638.51660156
411,8196.10742188
416,2257.72290039
417,1435.13354492
419,3566.15576172
428,5225.0390625
431,1630.78515625
436,7622.67382812
438,1603.59887695
445,6890.53613281
446,6448.09228516
455,1213.47436523
456,1349.15307617
461,951.233032227
463,1956.44213867
464,3762.66162109
466,1745.09448242
467,1344.28137207
470,1292.72412109
475,1392.72045898
482,3243.47729492
490,3514.0703125
496,1881.35229492
497,4305.7734375
508,2701.02929688
510,1764.8503418
512,1739.6751709
513,3515.14379883
523,1854.00317383
531,4650.99121094
532,2312.29516602
533,1323.92858887
537,1204.98742676
544,4881.51611328
547,2563.92675781
556,7711.71191406
565,1397.77905273
566,1142.15917969
571,1414.67932129
573,1571.19433594
574,954.337646484
581,1903.21582031
585,2116.75756836
589,1913.65454102
597,1656.73083496
601,3717.39160156
602,1717.29614258
613,1531.64208984
616,1518.07739258
619,2276.53198242
622,2027.93481445
623,1828.81469727
629,1529.33032227
634,1625.13378906
638,1023.38525391
642,1239.45410156
643,1969.01513672
645,1023.87695312
648,6526.50146484
652,1224.24133301
664,1165.19750977
666,2252.85180664
672,832.732055664
676,2160.45117188
678,3929.14160156
682,1766.68188477
686,2931.1940918
688,2209.50366211
689,1177.07470703
690,1738.7980957
692,11359.3916016
695,1702.90344238
697,3594.29736328
698,2113.87353516
706,2521.79785156
708,1470.8963623
712,2732.05126953
715,4452.99951172
717,1376.10266113
725,3239.49169922
729,1182.67480469
737,1398.25634766
739,5321.46191406
747,3527.15625
753,2731.36035156
758,2181.16357422
759,2065.85473633
763,1538.74023438
773,4045.90478516
774,2310.16894531
776,1582.98803711
788,3056.86132812
790,2684.53564453
794,1038.5057373
801,3095.17895508
802,1469.8260498
805,1128.24267578
809,5032.24121094
812,1460.46789551
825,2429.70996094
828,2352.54589844
830,1419.21032715
833,1279.05175781
850,6220.47167969
852,6011.48242188
862,1394.18554688
863,1344.21655273
864,1370.8659668
865,3567.10058594
868,6210.1796875
872,1462.41479492
879,5179.66699219
880,1532.71643066
883,1298.74914551
886,1463.14465332
923,1783.08129883
924,1431.5012207
932,1355.20605469
945,6137.55419922
947,6581.93066406
948,2159.30297852
955,2644.22045898
963,4105.73828125
979,1412.75292969
989,1486.15991211
994,2913.77709961
995,1713.30029297
998,1336.07568359
1000,4040.89794922
1018,1768.6776123
1019,1913.34082031
1028,1649.13708496
1034,1425.11352539
1038,1395.67871094
1040,1376.27636719
1042,1289.65454102
1057,6834.31591797
1058,2184.31103516
1063,1075.11621094
1066,4611.08447266
1071,4373.34082031
1073,3875.7175293
1074,3252.06152344
1077,2923.02905273
1080,9584.81542969
1088,974.74621582
1096,783.490905762
1097,11148.5800781
1105,6154.9453125
1115,1852.74047852
1116,2808.24707031
1122,2134.69091797
1130,5465.83203125
1133,968.4765625
1137,1859.71118164
1140,1902.03613281
1143,6382.63427734
1149,4744.75390625
1150,926.740966797
1153,757.028198242
1157,905.519775391
1180,659.373168945
1183,838.409301758
1188,1609.35009766
1193,1150.72131348
