id,loss
4,1502.139153
6,2079.02493613
9,8636.60880598
12,6212.86104883
15,808.41754327
17,2322.61106712
21,2141.59823956
28,859.551361458
32,2213.92553892
43,3121.07419279
46,2560.26829987
50,964.905762509
54,1231.43669974
62,1869.92792201
70,2323.84081547
71,4520.31976266
75,2073.06751371
77,2363.82906462
81,2604.99282204
83,2343.23314769
87,1932.003405
97,1518.42429358
103,1269.04513782
119,1132.21359322
120,1905.68969133
127,1037.70225766
138,4193.77845448
141,3500.33310712
148,799.547969704
150,2469.19199845
151,2190.71538263
158,1575.81370675
160,5682.31239652
165,2644.99813108
168,3608.86837248
169,3627.35275538
177,2722.24847297
178,3229.70807488
184,2080.38395682
194,9845.60258739
198,1859.21262409
203,3586.98281321
211,2364.45050549
217,1192.81343334
219,1391.77627753
221,4364.67720623
227,1846.08253053
230,1543.26838028
235,1940.55515069
240,705.99920172
243,2871.05957319
249,6717.21628776
253,2846.05137356
258,1480.21833923
261,1665.09492982
263,3602.22835184
264,2312.56478078
265,4063.76617766
268,1696.47265475
271,1085.6955091
274,5579.53518715
275,703.818854802
279,1568.79625422
282,1595.55498649
286,3176.42207659
288,1172.4053692
294,2056.56565053
296,1046.78172715
297,1497.78263698
300,815.57099238
303,8138.04393569
314,1081.62730504
315,4541.15941171
321,2637.22471321
323,4239.20193381
330,3788.2652171
341,1920.1141459
342,4231.38844536
352,1593.37438232
353,3740.6097103
360,5081.4198056
361,2180.04598776
362,4180.55695185
366,1320.50704018
372,3413.82454336
376,2598.06585928
377,2327.07813435
379,1672.80318585
380,3859.04547626
387,1904.72185704
392,2019.94378241
394,9802.15566881
395,1576.38672371
397,1506.0255036
407,5825.67495868
411,8222.73645482
416,2667.90021755
417,1564.31273478
419,3776.8880972
428,5419.43405973
431,1716.28991566
436,8394.95106511
438,1561.86315906
445,6900.79949607
446,6561.57690905
455,1321.26740985
456,1361.79713923
461,932.574302603
463,1862.74193731
464,3739.43000923
466,1622.13278605
467,1446.07656924
470,1248.04037297
475,1417.90915536
482,3188.6006137
490,3589.27578723
496,1856.09315361
497,4070.58793573
508,2791.69396409
510,1846.35002077
512,1859.91247234
513,3541.20037005
523,1959.01189321
531,4595.70028233
532,2358.1247084
533,1418.24197266
537,1171.81793945
544,4725.30485047
547,2781.49008375
556,7722.40245758
565,1383.16021947
566,1210.84531907
571,1389.33858603
573,1561.492519
574,913.048627859
581,2142.52994303
585,2019.34650262
589,1997.3971941
597,1683.07953973
601,3701.5115021
602,1796.022671
613,1586.44267452
616,1492.92309063
619,2194.70883401
622,2127.26039284
623,2007.21738492
629,1569.61164081
634,1583.28706506
638,995.605512427
642,1102.76102784
643,2085.83773229
645,999.65938029
648,6674.40230059
652,1301.35097157
664,1146.17703374
666,2293.07700137
672,862.457953541
676,2106.30235755
678,4183.42888863
682,1902.40668008
686,2799.36866263
688,2221.70813186
689,1265.80021161
690,1815.0136478
692,10419.4891712
695,1773.32058232
697,4309.25143699
698,2046.67694235
706,2638.66162242
708,1513.3684643
712,2931.19779045
715,4561.23941207
717,1360.82378204
725,3313.0397804
729,1157.02828671
737,1477.13276552
739,5355.05838313
747,3500.96083089
753,2594.0355018
758,2306.03466181
759,2166.05983137
763,1494.5895954
773,4497.73060189
774,2069.18921067
776,1555.45269275
788,3024.73548233
790,2528.25786809
794,1049.56118146
801,2903.82491325
802,1557.42983555
805,1239.173148
809,5085.17484723
812,1581.90530095
825,2364.32201009
828,2221.89236759
830,1430.09558812
833,1256.99854973
850,6050.91557432
852,6107.43476616
862,1428.11158464
863,1338.85550125
864,1479.00219299
865,3477.57790971
868,6514.6492298
872,1590.7823121
879,5236.67629989
880,1501.04758946
883,1251.56411181
886,1451.63912094
923,1777.96734941
924,1482.87583687
932,1389.75894377
945,6061.91008033
947,6926.43183412
948,2176.06044084
955,3022.05116395
963,4127.89307847
979,1423.42000855
989,1513.82759679
994,3044.2514742
995,1752.89752554
998,1450.53918805
1000,4166.8650294
1018,1687.35103052
1019,1893.98709121
1028,1797.47896678
1034,1312.72085991
1038,1585.63008967
1040,1324.88223146
1042,1334.38313494
1057,6794.57106582
1058,2237.10639968
1063,1066.89939989
1066,4466.68531639
1071,4079.80737139
1073,4083.37288193
1074,2801.88595761
1077,2956.53452194
1080,9447.70128856
1088,923.122765873
1096,801.329175364
1097,11969.1964161
1105,5761.95438763
1115,1885.19015144
1116,2813.07317603
1122,2198.3626095
1130,4883.85724184
1133,1015.21200657
1137,1863.30759496
1140,1945.16802901
1143,7121.67973611
1149,5245.80237516
1150,927.345982179
1153,744.492901058
1157,870.180436433
1180,644.160838446
1183,894.701537044
1188,1605.4823454
1193,1075.97004048
1200,749.828930822
1209,3806.99402569
1214,1980.2373047
1219,2025.10104902
1223,6247.62600282
1227,842.722932953
1228,1446.92399132
1229,4428.759569
1233,1053.44894566
1238,5541.17716557
1239,1860.81516362
1241,3317.37693574
1243,1810.06350964
1244,1195.30177706
1245,3540.76690765
1277,4435.67208794
1279,3339.62839637
1292,9542.11070993
1293,1484.89899255
1299,10662.4448247
1304,2916.71797352
1313,3827.64062472
1328,2214.16677512
1330,1055.15968151
1334,1613.69905125
1335,1381.36843209
1336,5228.49856196
1341,1029.677312
1344,1215.63859735
1351,916.316204737
1352,2669.71830453
1354,1620.90805742
1368,4227.53546262
1373,1469.07229705
1375,714.538750916
1381,1612.73839532
1384,4648.91015874
1385,4082.75701261
1388,5522.72958432
1401,5572.05603715
1402,2562.05613188
1404,1458.44310618
1406,1473.00786969
1409,1079.74991196
1422,1416.02223854
1429,3353.48640978
1433,5509.34572395
1438,1084.30204592
1444,1133.68681566
1446,1111.44966295
1450,1142.46788707
1451,732.155109547
1454,1755.98027373
1458,2215.28433114
1461,3118.29664615
1464,6165.28445966
1465,1012.14184157
1478,2155.61292321
1479,1692.51934385
1480,2691.33035167
1484,2345.59863703
1486,977.460949172
1488,924.224945726
1489,3252.30887035
1491,1088.3180615
1507,2232.20846005
1515,1895.99874461
1519,2703.97828381
1528,1853.60853754
1529,966.907424759
1530,3251.39755731
1532,1165.93646168
1541,1578.36330352
1542,3359.31287857
1547,1436.03090891
1549,1129.54320577
1553,2325.41815583
1554,2845.80809169
1555,1367.6139395
1559,1623.89115541
1565,1545.97972377
1568,1171.73593287
1576,3564.77156318
1579,977.207363017
1592,965.18014514
1596,3231.05109942
1605,1016.69204236
1607,1575.54058935
1612,2145.06264283
1617,2947.80572213
1619,2254.59647556
1620,8169.89065714
1624,2398.17651629
1627,1386.69117278
1633,1776.16625743
1636,1127.65464646
1639,1066.2355159
1640,4974.79603959
1644,1125.85819624
1646,1444.96467155
1647,2553.12930203
1654,1441.2044384
1655,3130.95337809
1664,6021.0060368
1665,2161.2374341
1667,5440.2458183
1669,1166.88810991
1678,2185.61498029
1682,2149.96639639
1689,1044.92692111
1690,2591.79896972
1693,5105.93266264
1695,946.959705935
1705,2289.52220614
1706,2606.90141411
1708,2115.48549284
1716,2051.79466599
1720,8068.68364834
1722,1644.6192828
1749,3943.60267681
1750,1743.75441838
1751,5833.21595326
1760,2753.0260545
1763,3855.38047442
1770,1592.67534269
1777,2104.56222273
1785,5703.03796342
1791,1191.08410294
1794,4069.83880201
1800,1278.15770738
1816,1330.93998326
1817,1085.27061908
1821,3478.74122489
1836,1415.78575233
1838,1678.10909898
1851,1998.89658081
1852,2902.83561462
1854,2287.93550687
1856,847.141309107
1865,750.615838975
1872,1104.16990146
1878,803.077369146
1880,945.812420767
1881,1442.54583933
1882,1943.10110066
1886,883.723746318
1892,1536.53352646
