id,loss
4,1573.28955078
6,1944.8581543
9,10269.9042969
12,6730.40625
15,784.563476562
17,2293.44042969
21,2147.29223633
28,886.756835938
32,2617.72998047
43,3174.77441406
46,2833.27587891
50,961.053710938
54,1149.90283203
62,1925.29919434
70,2254.54638672
71,4992.62597656
75,2012.91015625
77,2529.75317383
81,2604.92041016
83,2398.14306641
87,1927.8782959
97,1461.7947998
103,1116.16174316
119,1045.1505127
120,1815.84411621
127,979.397827148
138,4705.24511719
141,3718.06982422
148,663.462524414
150,2405.18359375
151,2072.46923828
158,1499.60803223
160,5871.83691406
165,2685.41699219
168,3702.5612793
169,3778.67382812
177,2881.19750977
178,3260.26074219
184,2071.09960938
194,9340.42773438
198,1734.18847656
203,3399.18554688
211,2389.65136719
217,1282.14855957
219,1344.72851562
221,4896.95947266
227,1882.53747559
230,1617.91918945
235,2008.63598633
240,653.711730957
243,2999.64526367
249,6716.37109375
253,2626.66894531
258,1411.38598633
261,1677.67541504
263,3476.68115234
264,2685.62060547
265,4023.76220703
268,1928.99194336
271,1128.35620117
274,5873.70849609
275,686.022521973
279,1566.12072754
282,1524.58984375
286,3368.12646484
288,1014.12091064
294,2040.11096191
296,998.065612793
297,1355.18969727
300,777.822753906
303,8374.1484375
314,948.75213623
315,4676.93457031
321,2623.1809082
323,3600.44677734
330,4356.63769531
341,1946.30981445
342,4796.28759766
352,1593.7557373
353,3514.45825195
360,5224.38330078
361,2402.24560547
362,4434.86230469
366,1393.0748291
372,3316.7668457
376,2800.51904297
377,2359.9621582
379,1570.1295166
380,3524.5625
387,1800.51074219
392,1940.02172852
394,10390.8701172
395,1566.31958008
397,1528.71813965
407,5771.48583984
411,9118.51367188
416,2398.31494141
417,1542.59777832
419,4152.05957031
428,6502.04833984
431,1880.81567383
436,9401.63085938
438,1674.23925781
445,6772.3125
446,7271.22753906
455,1335.56408691
456,1256.58447266
461,968.563293457
463,1878.12768555
464,4048.80126953
466,1756.03686523
467,1409.01989746
470,1320.17041016
475,1481.14318848
482,3281.47509766
490,3659.55541992
496,1893.28747559
497,4226.50634766
508,2867.32666016
510,1785.1328125
512,2036.4621582
513,3538.1862793
523,1797.38842773
531,4865.27246094
532,2196.68164062
533,1330.62414551
537,1162.05419922
544,4936.7890625
547,2282.87744141
556,8003.46875
565,1437.17321777
566,1154.30883789
571,1391.76171875
573,1700.95825195
574,941.908203125
581,2105.88720703
585,2162.05102539
589,1826.5111084
597,1805.53356934
601,3196.33935547
602,1826.82495117
613,1469.16992188
616,1403.54785156
619,2438.92919922
622,1954.46801758
623,2043.06384277
629,1594.51330566
634,1521.72387695
638,1099.98034668
642,1077.25524902
643,2027.03845215
645,982.547241211
648,6753.59375
652,1177.99462891
664,1021.26446533
666,2207.7890625
672,902.611633301
676,2432.09277344
678,4693.82324219
682,1867.06738281
686,2810.67407227
688,2168.95507812
689,1171.7833252
690,1797.7578125
692,12298.0625
695,1578.08813477
697,3596.27539062
698,2503.54296875
706,2617.21923828
708,1458.86364746
712,2929.87182617
715,4293.49755859
717,1295.48156738
725,3235.93359375
729,1133.20153809
