id,loss
4,1582.10677622
6,1900.40919525
9,9605.16992708
12,6713.87033459
15,804.658330046
17,2339.15963383
21,2116.8056607
28,861.450826144
32,2761.30624356
43,3074.54728654
46,2935.82840533
50,934.431398401
54,1203.7115229
62,1990.62229493
70,2180.39209779
71,5133.56386368
75,2093.64378862
77,2386.58080824
81,2514.51583422
83,2400.89394664
87,1848.6158218
97,1603.28530906
103,1105.01791113
119,1038.29279579
120,1776.75408263
127,988.963324906
138,4786.03593738
141,3343.41136636
148,731.184363432
150,2414.07536734
151,2151.00834598
158,1454.63392914
160,5872.76030512
165,2571.96328108
168,3738.70676539
169,3732.47328572
177,2968.91518388
178,3505.25859666
184,2184.94296443
194,8606.23428044
198,1665.78631602
203,3509.59520394
211,2399.25063041
217,1266.81645231
219,1286.18169287
221,5127.71812908
227,1866.61411138
230,1481.7367908
235,1996.23332696
240,697.088292805
243,2854.06820694
249,6070.91204645
253,2675.98900782
258,1383.76478068
261,1647.46097092
263,3481.61422877
264,2604.61818438
265,4068.92883435
268,1905.9486247
271,1095.41255212
274,5736.98522828
275,719.944156166
279,1481.68935173
282,1599.90485943
286,3412.02529501
288,1070.32880166
294,2091.66928619
296,1045.01585292
297,1462.5698489
300,792.028243586
303,8429.4098847
314,1031.68791933
315,4655.90981206
321,2524.46840838
323,3586.54562345
330,4014.52682782
341,1891.4900926
342,4574.92853458
352,1606.35859694
353,3579.81046195
360,5359.77675179
361,2313.48858349
362,4375.30064029
366,1338.8648481
372,3316.06544323
376,2843.06654217
377,2268.91029782
379,1617.8484321
380,3641.38058436
387,1781.83645767
392,1957.22316602
394,10318.0154155
395,1565.8908705
397,1502.71275442
407,5925.35454431
411,9081.75040556
416,2463.39296085
417,1552.08951076
419,4307.01271048
428,6190.98751681
431,1865.8399237
436,8880.02040334
438,1646.62209195
445,6501.31377686
446,7112.60021642
455,1389.15549948
456,1220.87208752
461,984.948157524
463,1817.14435949
464,3802.72204983
466,1693.46126069
467,1249.7609906
470,1297.68927444
475,1480.13964288
482,3253.40008369
490,3630.34711226
496,1839.32987653
497,4508.05253907
508,2867.45539547
510,1793.58913813
512,2023.48225465
513,3635.74859039
523,1811.96382818
531,4991.46180265
532,2231.20824788
533,1320.98411412
537,1172.89307744
544,4808.88744813
547,2591.50522447
556,7738.64074799
565,1447.12204044
566,1191.53061587
571,1438.42595963
573,1850.17297559
574,940.192826888
581,2048.24233306
585,2144.25104828
589,1737.32051874
597,1917.48361217
601,3114.9948672
602,1795.81059578
613,1450.57876048
616,1417.52007542
619,2225.41089375
622,1860.91433522
623,2075.170413
629,1683.48445203
634,1481.28290672
638,1081.44776123
642,1071.87909683
643,2060.53307001
645,1048.95562965
